station id, station name, valid,povp. dnevna T [°C],max. T [°C],min. T [°C]
_1892,MARIBOR - TABOR,1978-06-07,21.6,29.4,14.9
_1892,MARIBOR - TABOR,1978-06-08,18.1,27.6,15.3
_1892,MARIBOR - TABOR,1978-06-09,20.9,26.1,13.6
_1892,MARIBOR - TABOR,1978-06-10,21.1,27.3,15.4
_1892,MARIBOR - TABOR,1978-06-11,13,19.7,11
_1892,MARIBOR - TABOR,1978-06-12,15,17.4,12.2
_1892,MARIBOR - TABOR,1978-06-13,11.1,15,9.4
_1892,MARIBOR - TABOR,1978-06-14,13.1,17.7,9.4
_1892,MARIBOR - TABOR,1978-06-15,15.1,21.2,7.6
_1892,MARIBOR - TABOR,1978-06-16,16.5,21.7,10
_1892,MARIBOR - TABOR,1978-06-17,16.8,20.2,14.2
_1892,MARIBOR - TABOR,1978-06-18,16.8,23.7,11
_1892,MARIBOR - TABOR,1978-06-19,16.7,22.6,10
_1892,MARIBOR - TABOR,1978-06-20,17.8,23.6,12.9
_1892,MARIBOR - TABOR,1978-06-21,16.9,20.7,12.9
_1892,MARIBOR - TABOR,1978-06-22,19.1,24.8,12.6
_1892,MARIBOR - TABOR,1978-06-23,18.6,23.6,12.8
_1892,MARIBOR - TABOR,1978-06-24,15.9,23,11.4
_1892,MARIBOR - TABOR,1978-06-25,14.5,19.4,9.4
_1892,MARIBOR - TABOR,1978-06-26,14.4,19.6,10.4
_1892,MARIBOR - TABOR,1978-06-27,13.9,18.7,9.4
_1892,MARIBOR - TABOR,1978-06-28,15.2,19.6,11
_1892,MARIBOR - TABOR,1978-06-29,16.2,21.4,7.6
_1892,MARIBOR - TABOR,1978-06-30,18.4,24.2,8.8
_1892,MARIBOR - TABOR,1978-07-01,19.8,25.4,11.9
_1892,MARIBOR - TABOR,1978-07-02,16.5,20,15
_1892,MARIBOR - TABOR,1978-07-03,19.9,26.2,10.4
_1892,MARIBOR - TABOR,1978-07-04,20.9,26.4,12.3
_1892,MARIBOR - TABOR,1978-07-05,15.8,22.6,12.7
_1892,MARIBOR - TABOR,1978-07-06,15.7,21.4,7.8
_1892,MARIBOR - TABOR,1978-07-07,16,20,13
_1892,MARIBOR - TABOR,1978-07-08,13.8,19.6,11
_1892,MARIBOR - TABOR,1978-07-09,15.7,21.8,7.9
_1892,MARIBOR - TABOR,1978-07-10,15.2,19.6,11.7
_1892,MARIBOR - TABOR,1978-07-11,16.9,21.2,12.6
_1892,MARIBOR - TABOR,1978-07-12,21.6,26.7,14.6
_1892,MARIBOR - TABOR,1978-07-13,20.4,27.1,16
_1892,MARIBOR - TABOR,1978-07-14,20.5,26.1,15.3
_1892,MARIBOR - TABOR,1978-07-15,18.8,24.1,16.7
_1892,MARIBOR - TABOR,1978-07-16,17.8,23.6,14.1
_1892,MARIBOR - TABOR,1978-07-17,20,24.6,14.6
_1892,MARIBOR - TABOR,1978-07-18,20.9,28.4,15.1
_1892,MARIBOR - TABOR,1978-07-19,15.5,20.4,14.4
_1892,MARIBOR - TABOR,1978-07-20,17.4,23.7,9
_1892,MARIBOR - TABOR,1978-07-21,12.4,17,10.4
_1892,MARIBOR - TABOR,1978-07-22,14.1,19.4,8.1
_1892,MARIBOR - TABOR,1978-07-23,15.3,21.4,8.6
_1892,MARIBOR - TABOR,1978-07-24,17.1,23.1,9.6
_1892,MARIBOR - TABOR,1978-07-25,18.5,25.6,11.6
_1892,MARIBOR - TABOR,1978-07-26,19.6,25.6,13.4
_1892,MARIBOR - TABOR,1978-07-27,19.5,26.1,13.1
_1892,MARIBOR - TABOR,1978-07-28,20.4,27.3,14.3
_1892,MARIBOR - TABOR,1978-07-29,21.4,28.1,14.6
_1892,MARIBOR - TABOR,1978-07-30,20,25.6,16.2
_1892,MARIBOR - TABOR,1978-07-31,20.5,26.3,14.6
_1892,MARIBOR - TABOR,1978-08-01,21.7,27.8,14.8
_1892,MARIBOR - TABOR,1978-08-02,22.1,29.6,15.6
_1892,MARIBOR - TABOR,1978-08-03,21.4,30,15.2
_1892,MARIBOR - TABOR,1978-08-04,19.5,21,15.7
_1892,MARIBOR - TABOR,1978-08-05,21.8,27,15.3
_1892,MARIBOR - TABOR,1978-08-06,22.1,28,14.4
_1892,MARIBOR - TABOR,1978-08-07,22.8,29.4,16.4
_1892,MARIBOR - TABOR,1978-08-08,16.7,25,14.2
_1892,MARIBOR - TABOR,1978-08-09,16.1,24.4,10.9
_1892,MARIBOR - TABOR,1978-08-10,16,20.7,12
_1892,MARIBOR - TABOR,1978-08-11,16.5,22,11.6
_1892,MARIBOR - TABOR,1978-08-12,14.6,20.7,11.2
_1892,MARIBOR - TABOR,1978-08-13,15.1,19.6,9.2
_1892,MARIBOR - TABOR,1978-08-14,14.5,19.6,13
_1892,MARIBOR - TABOR,1978-08-15,17.3,24,7.9
_1892,MARIBOR - TABOR,1978-08-16,19.6,27,12
_1892,MARIBOR - TABOR,1978-08-17,18.3,23.4,16
_1892,MARIBOR - TABOR,1978-08-18,15.3,22.8,13.2
_1892,MARIBOR - TABOR,1978-08-19,15.1,21.6,9.9
_1892,MARIBOR - TABOR,1978-08-20,17.3,23.7,10.8
_1892,MARIBOR - TABOR,1978-08-21,17.8,24.3,11.3
_1892,MARIBOR - TABOR,1978-08-22,18.7,24.6,14.3
_1892,MARIBOR - TABOR,1978-08-23,19.1,25.4,11.8
_1892,MARIBOR - TABOR,1978-08-24,18.8,24.8,14.6
_1892,MARIBOR - TABOR,1978-08-25,19.2,25,15.1
_1892,MARIBOR - TABOR,1978-08-26,14.6,18.4,11.7
_1892,MARIBOR - TABOR,1978-08-27,14,20.4,6.6
_1892,MARIBOR - TABOR,1978-08-28,12,16.8,10
_1892,MARIBOR - TABOR,1978-08-29,13.6,19.7,8.8
_1892,MARIBOR - TABOR,1978-08-30,15.6,20.4,9.8
_1892,MARIBOR - TABOR,1978-08-31,12.8,17,11.4
_1892,MARIBOR - TABOR,1978-09-01,12,19.1,4
_1892,MARIBOR - TABOR,1978-09-02,12.7,19.3,7
_1892,MARIBOR - TABOR,1978-09-03,14.8,22,6.8
_1892,MARIBOR - TABOR,1978-09-04,17,23.2,11
_1892,MARIBOR - TABOR,1978-09-05,18,23,12
_1892,MARIBOR - TABOR,1978-09-06,17.4,20.4,13.4
_1892,MARIBOR - TABOR,1978-09-07,16.9,22.2,13.3
_1892,MARIBOR - TABOR,1978-09-08,16.9,22.7,12.8
_1892,MARIBOR - TABOR,1978-09-09,15.8,22.4,11.3
_1892,MARIBOR - TABOR,1978-09-10,17.8,23,13.3
_1892,MARIBOR - TABOR,1978-09-11,20.4,29.4,13.1
_1892,MARIBOR - TABOR,1978-09-12,13.8,19,12.6
_1892,MARIBOR - TABOR,1978-09-13,12.8,19.1,9.4
_1892,MARIBOR - TABOR,1978-09-14,12.6,19.1,6.4
_1892,MARIBOR - TABOR,1978-09-15,14.9,22,7.8
_1892,MARIBOR - TABOR,1978-09-16,16.1,22.6,10.9
_1892,MARIBOR - TABOR,1978-09-17,16.1,24.6,8.4
_1892,MARIBOR - TABOR,1978-09-18,16.1,21.4,12.8
_1892,MARIBOR - TABOR,1978-09-19,13.6,16.3,11.9
_1892,MARIBOR - TABOR,1978-09-20,10.5,16.6,7.2
_1892,MARIBOR - TABOR,1978-09-21,9.8,15.9,2.4
_1892,MARIBOR - TABOR,1978-09-22,13.8,20.2,5.4
_1892,MARIBOR - TABOR,1978-09-23,15.8,20,11.3
_1892,MARIBOR - TABOR,1978-09-24,16.9,23.4,11.1
_1892,MARIBOR - TABOR,1978-09-25,17.6,26.9,10.3
_1892,MARIBOR - TABOR,1978-09-26,17.7,25.4,13.6
_1892,MARIBOR - TABOR,1978-09-27,11.7,15.4,10
_1892,MARIBOR - TABOR,1978-09-28,9.5,14.6,8.2
_1892,MARIBOR - TABOR,1978-09-29,11.1,19.4,4.2
_1892,MARIBOR - TABOR,1978-09-30,9.7,11.9,7.1
_1892,MARIBOR - TABOR,1978-10-01,7.5,10.3,6.1
_1892,MARIBOR - TABOR,1978-10-02,9.4,10.2,7.3
_1892,MARIBOR - TABOR,1978-10-03,13.2,16.2,9.4
_1892,MARIBOR - TABOR,1978-10-04,12.9,18.1,10.4
_1892,MARIBOR - TABOR,1978-10-05,9.2,15,6.5
_1892,MARIBOR - TABOR,1978-10-06,11.8,18.1,4.2
_1892,MARIBOR - TABOR,1978-10-07,13.2,20.4,8.8
_1892,MARIBOR - TABOR,1978-10-08,12.6,19.9,8.2
_1892,MARIBOR - TABOR,1978-10-09,12.4,20.4,6.4
_1892,MARIBOR - TABOR,1978-10-10,12.3,20.2,6.4
_1892,MARIBOR - TABOR,1978-10-11,12.3,19.7,7.2
_1892,MARIBOR - TABOR,1978-10-12,11.8,19.7,5.1
_1892,MARIBOR - TABOR,1978-10-13,12.7,20,8.3
_1892,MARIBOR - TABOR,1978-10-14,11.2,18.2,7
_1892,MARIBOR - TABOR,1978-10-15,10.6,15.7,6.4
_1892,MARIBOR - TABOR,1978-10-16,9.6,15.8,5.9
_1892,MARIBOR - TABOR,1978-10-17,8.2,15.4,3
_1892,MARIBOR - TABOR,1978-10-18,9.3,11.8,5.1
_1892,MARIBOR - TABOR,1978-10-19,9.1,11.6,7.4
_1892,MARIBOR - TABOR,1978-10-20,9.3,11.3,7.6
_1892,MARIBOR - TABOR,1978-10-21,8,15,5.3
_1892,MARIBOR - TABOR,1978-10-22,5,12.7,0.4
_1892,MARIBOR - TABOR,1978-10-23,9.7,16,3.4
_1892,MARIBOR - TABOR,1978-10-24,8.1,15.7,2.2
_1892,MARIBOR - TABOR,1978-10-25,11,18.7,2.4
_1892,MARIBOR - TABOR,1978-10-26,7.5,11.2,5.9
_1892,MARIBOR - TABOR,1978-10-27,6,9.9,3
_1892,MARIBOR - TABOR,1978-10-28,5.5,8.6,1.3
_1892,MARIBOR - TABOR,1978-10-29,8.5,15,3.4
_1892,MARIBOR - TABOR,1978-10-30,9.2,14.3,2.4
_1892,MARIBOR - TABOR,1978-10-31,8.3,14.1,5.8
_1892,MARIBOR - TABOR,1978-11-01,6.9,13.6,0.8
_1892,MARIBOR - TABOR,1978-11-02,5.7,11.8,0.8
_1892,MARIBOR - TABOR,1978-11-03,4.3,5.1,1.7
_1892,MARIBOR - TABOR,1978-11-04,5.7,8.3,3.4
_1892,MARIBOR - TABOR,1978-11-05,6.1,9.5,3.6
_1892,MARIBOR - TABOR,1978-11-06,3.7,5.4,3.1
_1892,MARIBOR - TABOR,1978-11-07,3.4,5.3,2
_1892,MARIBOR - TABOR,1978-11-08,3.3,5.4,2
_1892,MARIBOR - TABOR,1978-11-09,3,4.7,1.9
_1892,MARIBOR - TABOR,1978-11-10,1.6,2.8,1
_1892,MARIBOR - TABOR,1978-11-11,1.1,2.7,0.1
_1892,MARIBOR - TABOR,1978-11-12,0.2,1.2,-0.4
_1892,MARIBOR - TABOR,1978-11-13,-0.5,0.4,-1.4
_1892,MARIBOR - TABOR,1978-11-14,-0.1,4.6,-1.6
_1892,MARIBOR - TABOR,1978-11-15,-1.2,0.3,-3.6
_1892,MARIBOR - TABOR,1978-11-16,-1.1,-0.3,-1.8
_1892,MARIBOR - TABOR,1978-11-17,1.5,8.4,-1.3
_1892,MARIBOR - TABOR,1978-11-18,-0.9,6,-5.1
_1892,MARIBOR - TABOR,1978-11-19,-0.4,2.1,-2.3
_1892,MARIBOR - TABOR,1978-11-20,-1,0.2,-2.3
_1892,MARIBOR - TABOR,1978-11-21,-1.4,-0.3,-2.6
_1892,MARIBOR - TABOR,1978-11-22,-0.4,0.7,-2.1
_1892,MARIBOR - TABOR,1978-11-23,-1,3.9,-2.9
_1892,MARIBOR - TABOR,1978-11-24,0.1,8.1,-5.2
_1892,MARIBOR - TABOR,1978-11-25,-1.9,1,-3.2
_1892,MARIBOR - TABOR,1978-11-26,-0.8,0.1,-3
_1892,MARIBOR - TABOR,1978-11-27,0.5,1.3,-0.6
_1892,MARIBOR - TABOR,1978-11-28,-1.5,1.7,-3.8
_1892,MARIBOR - TABOR,1978-11-29,0.1,3,-1.8
_1892,MARIBOR - TABOR,1978-11-30,0.6,5.2,-1.6
_1892,MARIBOR - TABOR,1978-12-01,-2,5.3,-6.8
_1892,MARIBOR - TABOR,1978-12-02,-0.6,4.6,-4.6
_1892,MARIBOR - TABOR,1978-12-03,-3.8,1.4,-6.4
_1892,MARIBOR - TABOR,1978-12-04,-3,-2,-6.7
_1892,MARIBOR - TABOR,1978-12-05,-3.2,-1.4,-3.9
_1892,MARIBOR - TABOR,1978-12-06,-8.6,-3.9,-11.7
_1892,MARIBOR - TABOR,1978-12-07,-8.8,-5.6,-12
_1892,MARIBOR - TABOR,1978-12-08,-7.4,-6,-8.9
_1892,MARIBOR - TABOR,1978-12-09,-4.6,-1.3,-7.3
_1892,MARIBOR - TABOR,1978-12-10,3.3,8.4,-5.9
_1892,MARIBOR - TABOR,1978-12-11,1.9,5.4,0.3
_1892,MARIBOR - TABOR,1978-12-12,6.3,10,-0.4
_1892,MARIBOR - TABOR,1978-12-13,7.5,12.4,5.1
_1892,MARIBOR - TABOR,1978-12-14,3.3,8.3,2
_1892,MARIBOR - TABOR,1978-12-15,3.7,8.7,1
_1892,MARIBOR - TABOR,1978-12-16,5.7,11,0
_1892,MARIBOR - TABOR,1978-12-17,4.5,8.2,3
_1892,MARIBOR - TABOR,1978-12-18,-2.1,3.1,-2.8
_1892,MARIBOR - TABOR,1978-12-19,-5.1,-2.4,-5.4
_1892,MARIBOR - TABOR,1978-12-20,-3.2,2.7,-5.4
_1892,MARIBOR - TABOR,1978-12-21,-5.4,-1.1,-8.1
_1892,MARIBOR - TABOR,1978-12-22,-1.8,-0.8,-6.6
_1892,MARIBOR - TABOR,1978-12-23,-0.9,0,-1.7
_1892,MARIBOR - TABOR,1978-12-24,0,1.6,-3
_1892,MARIBOR - TABOR,1978-12-25,1,2,-0.6
_1892,MARIBOR - TABOR,1978-12-26,0.9,7,-1.4
_1892,MARIBOR - TABOR,1978-12-27,2.3,6.8,-3.2
_1892,MARIBOR - TABOR,1978-12-28,6.3,9.8,2
_1892,MARIBOR - TABOR,1978-12-29,10.4,13.6,0.4
_1892,MARIBOR - TABOR,1978-12-30,6.7,13.6,4
_1892,MARIBOR - TABOR,1978-12-31,8.5,13.4,2.8
_1892,MARIBOR - TABOR,1979-01-01,-1.8,7.5,-8.4
_1892,MARIBOR - TABOR,1979-01-02,-7.6,-5.3,-8.8
_1892,MARIBOR - TABOR,1979-01-03,-6.6,-2.9,-9.2
_1892,MARIBOR - TABOR,1979-01-04,-6.7,-1,-13.8
_1892,MARIBOR - TABOR,1979-01-05,-8.4,-4.6,-10.8
_1892,MARIBOR - TABOR,1979-01-06,-8.6,-4.6,-13.6
_1892,MARIBOR - TABOR,1979-01-07,-9.4,-2,-14.3
_1892,MARIBOR - TABOR,1979-01-08,-7.5,-2.2,-13
_1892,MARIBOR - TABOR,1979-01-09,1.1,6.6,-9.4
_1892,MARIBOR - TABOR,1979-01-10,1.2,3.9,0.3
_1892,MARIBOR - TABOR,1979-01-11,-0.6,1.6,-1.6
_1892,MARIBOR - TABOR,1979-01-12,-3.5,0.1,-8.4
_1892,MARIBOR - TABOR,1979-01-13,-4.1,0.8,-9.4
_1892,MARIBOR - TABOR,1979-01-14,-1.6,2.2,-6.7
_1892,MARIBOR - TABOR,1979-01-15,-1,2,-3.1
_1892,MARIBOR - TABOR,1979-01-16,-2.2,-0.6,-2.7
_1892,MARIBOR - TABOR,1979-01-17,-5.2,-2,-6.4
_1892,MARIBOR - TABOR,1979-01-18,-6.3,-2,-10
_1892,MARIBOR - TABOR,1979-01-19,-8.1,-1.4,-14.2
_1892,MARIBOR - TABOR,1979-01-20,-8.5,-1.8,-15.2
_1892,MARIBOR - TABOR,1979-01-21,-3.2,-1,-8.2
_1892,MARIBOR - TABOR,1979-01-22,-2.3,0.8,-4
_1892,MARIBOR - TABOR,1979-01-23,-1.3,-0.6,-3
_1892,MARIBOR - TABOR,1979-01-24,0,0.8,-1.6
_1892,MARIBOR - TABOR,1979-01-25,0,2.3,-0.5
_1892,MARIBOR - TABOR,1979-01-26,-0.2,5,-2.5
_1892,MARIBOR - TABOR,1979-01-27,4.5,7.2,-2.6
_1892,MARIBOR - TABOR,1979-01-28,11.6,13.8,6.4
_1892,MARIBOR - TABOR,1979-01-29,2.6,12,0.6
_1892,MARIBOR - TABOR,1979-01-30,2.6,8.3,-0.4
_1892,MARIBOR - TABOR,1979-01-31,3.4,8.2,0.4
_1892,MARIBOR - TABOR,1979-02-01,1.2,6.8,-0.8
_1892,MARIBOR - TABOR,1979-02-02,6.3,11,-1.4
_1892,MARIBOR - TABOR,1979-02-03,4.2,7.1,1.6
_1892,MARIBOR - TABOR,1979-02-04,4.2,5.4,2.3
_1892,MARIBOR - TABOR,1979-02-05,5.3,8.4,2.4
_1892,MARIBOR - TABOR,1979-02-06,2.5,6.6,0.3
_1892,MARIBOR - TABOR,1979-02-07,0.7,2.9,-1.5
_1892,MARIBOR - TABOR,1979-02-08,2.7,9.4,-1.8
_1892,MARIBOR - TABOR,1979-02-09,1.4,4.4,0.2
_1892,MARIBOR - TABOR,1979-02-10,1.2,2,-0.2
_1892,MARIBOR - TABOR,1979-02-11,-0.8,1.1,-1.1
_1892,MARIBOR - TABOR,1979-02-12,-0.5,0.4,-2
_1892,MARIBOR - TABOR,1979-02-13,4.2,7.8,0
_1892,MARIBOR - TABOR,1979-02-14,4.3,8.4,1.8
_1892,MARIBOR - TABOR,1979-02-15,4.4,5.3,3.1
_1892,MARIBOR - TABOR,1979-02-16,4,4.9,3.4
_1892,MARIBOR - TABOR,1979-02-17,1.7,4.3,0.4
_1892,MARIBOR - TABOR,1979-02-18,-0.6,1,-1
_1892,MARIBOR - TABOR,1979-02-19,0.5,1.4,-1
_1892,MARIBOR - TABOR,1979-02-20,0.3,4.1,-1.1
_1892,MARIBOR - TABOR,1979-02-21,-1.6,3.1,-4.6
_1892,MARIBOR - TABOR,1979-02-22,-2.6,4,-7.8
_1892,MARIBOR - TABOR,1979-02-23,-0.6,5.2,-7
_1892,MARIBOR - TABOR,1979-02-24,0.3,5.4,-4.2
_1892,MARIBOR - TABOR,1979-02-25,-0.4,2,-2.8
_1892,MARIBOR - TABOR,1979-02-26,-1.5,0.2,-3
_1892,MARIBOR - TABOR,1979-02-27,-1.4,1.4,-2.8
_1892,MARIBOR - TABOR,1979-02-28,-2,0,-3.6
_1892,MARIBOR - TABOR,1979-03-01,2.4,7.2,-2.1
_1892,MARIBOR - TABOR,1979-03-02,2.9,8.8,-0.7
_1892,MARIBOR - TABOR,1979-03-03,3.9,11.7,-2
_1892,MARIBOR - TABOR,1979-03-04,5.6,14.6,-2.6
_1892,MARIBOR - TABOR,1979-03-05,7.5,12.6,2.3
_1892,MARIBOR - TABOR,1979-03-06,5.9,8,5.1
_1892,MARIBOR - TABOR,1979-03-07,7,12,4.1
_1892,MARIBOR - TABOR,1979-03-08,3.9,7,2.4
_1892,MARIBOR - TABOR,1979-03-09,4.3,10.4,-1.6
_1892,MARIBOR - TABOR,1979-03-10,5.6,11,1.3
_1892,MARIBOR - TABOR,1979-03-11,4.3,9.3,0.8
_1892,MARIBOR - TABOR,1979-03-12,7,13,2.1
_1892,MARIBOR - TABOR,1979-03-13,9.8,18,4.4
_1892,MARIBOR - TABOR,1979-03-14,12.6,18.1,5.4
_1892,MARIBOR - TABOR,1979-03-15,11.2,16.4,7.1
_1892,MARIBOR - TABOR,1979-03-16,9.9,15.7,8.1
_1892,MARIBOR - TABOR,1979-03-17,7.3,13.6,4.1
_1892,MARIBOR - TABOR,1979-03-18,8.6,13.4,1.6
_1892,MARIBOR - TABOR,1979-03-19,8.8,16.2,5.6
_1892,MARIBOR - TABOR,1979-03-20,9.1,16.7,2.3
_1892,MARIBOR - TABOR,1979-03-21,8.5,12.9,5.9
_1892,MARIBOR - TABOR,1979-03-22,5.2,7.8,3
_1892,MARIBOR - TABOR,1979-03-23,8.5,16,1
_1892,MARIBOR - TABOR,1979-03-24,4,8.9,2.2
_1892,MARIBOR - TABOR,1979-03-25,8.7,13.3,-1.4
_1892,MARIBOR - TABOR,1979-03-26,11.7,15.7,9.7
_1892,MARIBOR - TABOR,1979-03-27,7.7,11.5,6.6
_1892,MARIBOR - TABOR,1979-03-28,10.2,14.6,4.9
_1892,MARIBOR - TABOR,1979-03-29,5.5,11.6,3.8
_1892,MARIBOR - TABOR,1979-03-30,5,9.1,0.6
_1892,MARIBOR - TABOR,1979-03-31,7.5,14.2,1.8
_1892,MARIBOR - TABOR,1979-04-01,7.2,10.4,3.4
_1892,MARIBOR - TABOR,1979-04-02,7.4,13.7,3.4
_1892,MARIBOR - TABOR,1979-04-03,8.4,14.7,1.4
_1892,MARIBOR - TABOR,1979-04-04,6,11.6,5.3
_1892,MARIBOR - TABOR,1979-04-05,6.4,11.4,2.6
_1892,MARIBOR - TABOR,1979-04-06,4.5,6.6,2.2
_1892,MARIBOR - TABOR,1979-04-07,6,11.9,1.9
_1892,MARIBOR - TABOR,1979-04-08,6.4,11,2
_1892,MARIBOR - TABOR,1979-04-09,6.4,10.2,0
_1892,MARIBOR - TABOR,1979-04-10,8.9,14.2,4.2
_1892,MARIBOR - TABOR,1979-04-11,10.6,17.3,2
_1892,MARIBOR - TABOR,1979-04-12,9.2,14.7,6.3
_1892,MARIBOR - TABOR,1979-04-13,11.3,18,4.2
_1892,MARIBOR - TABOR,1979-04-14,11.7,19.7,4.6
_1892,MARIBOR - TABOR,1979-04-15,13.8,20.6,6.6
_1892,MARIBOR - TABOR,1979-04-16,14.9,19.6,8.7
_1892,MARIBOR - TABOR,1979-04-17,9.9,15.1,8.1
_1892,MARIBOR - TABOR,1979-04-18,6.8,11.4,3.6
_1892,MARIBOR - TABOR,1979-04-19,5.2,9.4,-0.2
_1892,MARIBOR - TABOR,1979-04-20,6.1,11,2.8
_1892,MARIBOR - TABOR,1979-04-21,8.7,13.6,1.3
_1892,MARIBOR - TABOR,1979-04-22,8.4,14.3,2.8
_1892,MARIBOR - TABOR,1979-04-23,12.1,18.2,1.8
_1892,MARIBOR - TABOR,1979-04-24,11.7,15.6,9.4
_1892,MARIBOR - TABOR,1979-04-25,12,18.1,9.2
_1892,MARIBOR - TABOR,1979-04-26,11.2,17,6.1
_1892,MARIBOR - TABOR,1979-04-27,9.7,13.1,7.4
_1892,MARIBOR - TABOR,1979-04-28,8.2,10.3,7.5
_1892,MARIBOR - TABOR,1979-04-29,8.2,14.2,3.6
_1892,MARIBOR - TABOR,1979-04-30,11.6,16.7,2.2
_1892,MARIBOR - TABOR,1979-05-01,8.8,13.4,5.5
_1892,MARIBOR - TABOR,1979-05-02,7.4,13,5.1
_1892,MARIBOR - TABOR,1979-05-03,3,6.1,0.8
_1892,MARIBOR - TABOR,1979-05-04,7.7,13,0.2
_1892,MARIBOR - TABOR,1979-05-05,4.6,7.7,3.4
_1892,MARIBOR - TABOR,1979-05-06,7.9,14,-1.1
_1892,MARIBOR - TABOR,1979-05-07,9.1,13.8,4.8
_1892,MARIBOR - TABOR,1979-05-08,11.1,16.1,4.6
_1892,MARIBOR - TABOR,1979-05-09,13,19.1,5.3
_1892,MARIBOR - TABOR,1979-05-10,14.3,20.6,5.4
_1892,MARIBOR - TABOR,1979-05-11,14.4,19.6,9.6
_1892,MARIBOR - TABOR,1979-05-12,13.4,18.7,10.2
_1892,MARIBOR - TABOR,1979-05-13,15.3,19.4,11.4
_1892,MARIBOR - TABOR,1979-05-14,15,20.7,9.4
_1892,MARIBOR - TABOR,1979-05-15,15.7,21.7,10
_1892,MARIBOR - TABOR,1979-05-16,16.9,23.6,8.6
_1892,MARIBOR - TABOR,1979-05-17,18.3,25.3,8.9
_1892,MARIBOR - TABOR,1979-05-18,19.4,25.7,8.6
_1892,MARIBOR - TABOR,1979-05-19,20.7,29,10.6
_1892,MARIBOR - TABOR,1979-05-20,22.2,29.1,13.1
_1892,MARIBOR - TABOR,1979-05-21,19.1,25.7,14.9
_1892,MARIBOR - TABOR,1979-05-22,18.7,25.1,9.1
_1892,MARIBOR - TABOR,1979-05-23,20.5,26.9,12.1
_1892,MARIBOR - TABOR,1979-05-24,22.4,28.6,12
_1892,MARIBOR - TABOR,1979-05-25,19.8,26,13
_1892,MARIBOR - TABOR,1979-05-26,20.3,26.4,11.9
_1892,MARIBOR - TABOR,1979-05-27,21.1,27.6,12.1
_1892,MARIBOR - TABOR,1979-05-28,19.4,24,16.8
_1892,MARIBOR - TABOR,1979-05-29,21.7,26.6,14.1
_1892,MARIBOR - TABOR,1979-05-30,20.6,25.6,16.6
_1892,MARIBOR - TABOR,1979-05-31,22.2,27.7,13.3
_1892,MARIBOR - TABOR,1979-06-01,22.7,29.4,16.7
_1892,MARIBOR - TABOR,1979-06-02,23.7,30.1,17.9
_1892,MARIBOR - TABOR,1979-06-03,23.3,30.6,17.7
_1892,MARIBOR - TABOR,1979-06-04,22.2,30.4,17.1
_1892,MARIBOR - TABOR,1979-06-05,24.3,30.6,17.1
_1892,MARIBOR - TABOR,1979-06-06,23.1,30.6,16
_1892,MARIBOR - TABOR,1979-06-07,22.8,29.6,14.7
_1892,MARIBOR - TABOR,1979-06-08,21.1,26,17.6
_1892,MARIBOR - TABOR,1979-06-09,18.4,26.7,15.6
_1892,MARIBOR - TABOR,1979-06-10,20.7,28,13.6
_1892,MARIBOR - TABOR,1979-06-11,19.5,27.8,13.6
_1892,MARIBOR - TABOR,1979-06-12,22.2,27,16.4
_1892,MARIBOR - TABOR,1979-06-13,21,27.2,16.8
_1892,MARIBOR - TABOR,1979-06-14,16.5,22,15.4
_1892,MARIBOR - TABOR,1979-06-15,18.3,23,12.4
_1892,MARIBOR - TABOR,1979-06-16,13.6,22.2,11.6
_1892,MARIBOR - TABOR,1979-06-17,13.2,19.2,11
_1892,MARIBOR - TABOR,1979-06-18,14.5,19,11.4
_1892,MARIBOR - TABOR,1979-06-19,16.1,19.9,11.3
_1892,MARIBOR - TABOR,1979-06-20,14.3,16.2,13.2
_1892,MARIBOR - TABOR,1979-06-21,14.8,17.6,14
_1892,MARIBOR - TABOR,1979-06-22,17.9,24,13.1
_1892,MARIBOR - TABOR,1979-06-23,17,19.6,12.8
_1892,MARIBOR - TABOR,1979-06-24,20.6,26.3,12.8
_1892,MARIBOR - TABOR,1979-06-25,21.7,27.2,14.4
_1892,MARIBOR - TABOR,1979-06-26,20.7,27.7,18
_1892,MARIBOR - TABOR,1979-06-27,22.9,29,15.7
_1892,MARIBOR - TABOR,1979-06-28,19.1,27.1,16.8
_1892,MARIBOR - TABOR,1979-06-29,20.3,25.4,17.2
_1892,MARIBOR - TABOR,1979-06-30,17.7,25.1,15.4
_1892,MARIBOR - TABOR,1979-07-01,17.3,22,13.8
_1892,MARIBOR - TABOR,1979-07-02,11,17,10
_1892,MARIBOR - TABOR,1979-07-03,11.1,11.7,9.9
_1892,MARIBOR - TABOR,1979-07-04,15.5,19.3,11.3
_1892,MARIBOR - TABOR,1979-07-05,16.7,21.4,11.5
_1892,MARIBOR - TABOR,1979-07-06,17.8,23.6,11.1
_1892,MARIBOR - TABOR,1979-07-07,19,23.9,12.4
_1892,MARIBOR - TABOR,1979-07-08,14.7,19.4,14
_1892,MARIBOR - TABOR,1979-07-09,17.2,22.4,8.9
_1892,MARIBOR - TABOR,1979-07-10,17.7,23.7,14.4
_1892,MARIBOR - TABOR,1979-07-11,18.9,23.4,11.1
_1892,MARIBOR - TABOR,1979-07-12,19.5,24.7,14
_1892,MARIBOR - TABOR,1979-07-13,19,25,14
_1892,MARIBOR - TABOR,1979-07-14,20.7,25.2,16.6
_1892,MARIBOR - TABOR,1979-07-15,19.4,25,15.4
